cluster_id,mesh_size,cell_size,diffusion,diffusion_coeff,diffusion_iters,C_thr,atom_volume,grid_volume,atom_surface,grid_surface,volume_diff,surface_diff,volume_diff_pct,surface_diff_pct,runtime_s,peak_mem_tracemalloc_mb,peak_mem_rss_mb,atom_runtime_s,atom_mem_tracemalloc_mb,atom_mem_rss_mb
0,"(19, 19, 19)","(0.8, 0.8, 0.8)",no_diff,0.0,0,0.5,436.50555163374787,396.0583489176936,337.39821518583136,320.8902970667342,40.44720271605428,16.507918119097155,9.266137066222631,4.892710564578703,0.09141577896662056,3.168911933898926,244.58203125,0.3286805229727179,9.129507064819336,235.1015625
1,"(19, 19, 19)","(0.8, 0.8, 0.8)",no_diff,0.0,0,0.5,46.5776143480526,22.944013209661207,99.04907485572184,61.72097407767562,23.63360113839139,37.32810077804622,50.740256814762155,37.68647090588132,0.09141577896662056,3.168911933898926,244.58203125,0.3286805229727179,9.129507064819336,235.1015625
0,"(19, 19, 19)","(0.8, 0.8, 0.8)",no_diff,0.0,0,0.6,436.50555163374787,396.0583489176936,337.39821518583136,320.8902970667342,40.44720271605428,16.507918119097155,9.266137066222631,4.892710564578703,0.10006751900073141,3.1697568893432617,244.7734375,0.3286805229727179,9.129507064819336,235.1015625
1,"(19, 19, 19)","(0.8, 0.8, 0.8)",no_diff,0.0,0,0.6,46.5776143480526,22.944013209661207,99.04907485572184,61.72097407767562,23.63360113839139,37.32810077804622,50.740256814762155,37.68647090588132,0.10006751900073141,3.1697568893432617,244.7734375,0.3286805229727179,9.129507064819336,235.1015625
0,"(19, 19, 19)","(0.8, 0.8, 0.8)",no_diff,0.0,0,0.7,436.50555163374787,387.16383152837807,337.39821518583136,315.7770690006977,49.3417201053698,21.621146185133682,11.303801273705268,6.408198150433381,0.08235347492154688,3.104691505432129,245.14453125,0.3286805229727179,9.129507064819336,235.1015625
1,"(19, 19, 19)","(0.8, 0.8, 0.8)",no_diff,0.0,0,0.7,46.5776143480526,21.00173887313162,99.04907485572184,58.712449120017716,25.575875474920977,40.336625735704125,54.910230661030624,40.723879344112795,0.08235347492154688,3.104691505432129,245.14453125,0.3286805229727179,9.129507064819336,235.1015625
0,"(19, 19, 19)","(0.8, 0.8, 0.8)",no_diff,0.0,0,0.8,436.50555163374787,387.16383152837807,337.39821518583136,315.7770690006977,49.3417201053698,21.621146185133682,11.303801273705268,6.408198150433381,0.07688801200129092,3.1050405502319336,245.453125,0.3286805229727179,9.129507064819336,235.1015625
1,"(19, 19, 19)","(0.8, 0.8, 0.8)",no_diff,0.0,0,0.8,46.5776143480526,21.00173887313162,99.04907485572184,58.712449120017716,25.575875474920977,40.336625735704125,54.910230661030624,40.723879344112795,0.07688801200129092,3.1050405502319336,245.453125,0.3286805229727179,9.129507064819336,235.1015625
0,"(19, 19, 19)","(0.8, 0.8, 0.8)",no_diff,0.0,0,0.9,436.50555163374787,387.16383152837807,337.39821518583136,315.7770690006977,49.3417201053698,21.621146185133682,11.303801273705268,6.408198150433381,0.07752388098742813,3.104619026184082,248.4765625,0.3286805229727179,9.129507064819336,235.1015625
1,"(19, 19, 19)","(0.8, 0.8, 0.8)",no_diff,0.0,0,0.9,46.5776143480526,21.00173887313162,99.04907485572184,58.712449120017716,25.575875474920977,40.336625735704125,54.910230661030624,40.723879344112795,0.07752388098742813,3.104619026184082,248.4765625,0.3286805229727179,9.129507064819336,235.1015625
0,"(17, 17, 17)","(0.9, 0.9, 0.9)",no_diff,0.0,0,0.1,436.50555163374787,477.9468795509235,337.39821518583136,359.8102702388763,41.44132791717561,22.412055053044924,9.493883356596381,6.642612214383194,0.06481328897643834,3.23284912109375,249.09375,0.3286805229727179,9.129507064819336,235.1015625
1,"(17, 17, 17)","(0.9, 0.9, 0.9)",no_diff,0.0,0,0.1,46.5776143480526,36.61654015498938,99.04907485572184,81.09140423093676,9.961074193063219,17.95767062478508,21.38596905936143,18.13007405767577,0.06481328897643834,3.23284912109375,249.09375,0.3286805229727179,9.129507064819336,235.1015625
0,"(17, 17, 17)","(0.9, 0.9, 0.9)",no_diff,0.0,0,0.2,436.50555163374787,477.9468795509235,337.39821518583136,359.8102702388763,41.44132791717561,22.412055053044924,9.493883356596381,6.642612214383194,0.06849880900699645,3.2325029373168945,246.62890625,0.3286805229727179,9.129507064819336,235.1015625
1,"(17, 17, 17)","(0.9, 0.9, 0.9)",no_diff,0.0,0,0.2,46.5776143480526,36.61654015498938,99.04907485572184,81.09140423093676,9.961074193063219,17.95767062478508,21.38596905936143,18.13007405767577,0.06849880900699645,3.2325029373168945,246.62890625,0.3286805229727179,9.129507064819336,235.1015625
0,"(17, 17, 17)","(0.9, 0.9, 0.9)",no_diff,0.0,0,0.3,436.50555163374787,473.80538556362507,337.39821518583136,359.5494658426942,37.299833929877195,22.15125065686283,8.545099550342902,6.565313525639849,0.06248918699566275,3.230658531188965,246.828125,0.3286805229727179,9.129507064819336,235.1015625
